발행기관코드,발행기관명,표준코드,단축코드,채권분류,변경전 발행기관코드,상장여부,활성여부,상장일,상장폐지일,한글종목명,영문종목명,채권유형,지방채구분,발행금액,발행일,발행통화,상환일,특이채권유형,보증담보,보증률(%),이자지급방법,발행방법,발행구분,크라우드펀딩여부,표면이자율 확정여부,표면이자율(%),낙찰금리(%),발행가액(%),만기상환율(%),특이발행조건,옵션,선/후/중순위,상환방법,물가연동구분,참조지수(%),신종자본증권여부,조건부자본증권 유형,유동화,휴무관련(원금),이자지급기준,경과금리(%),휴무관련(이자),이자 선/후급,이자지급주기(개월),이자지급기준일구분,이자계산주기(개월),이자원단위 미만처리,이자월말구분,단수일이자기준,최초이자지급일,매출형태,선매출이자 지급방법,선/후매출일,기명구분,보장수익률(%),보장수익률적용일,추가수익률(%),추가수익률적용일,(전자)등록기관,원리금지급대행기관,대표주관회사,보증기관,신용평가기관1,신용등급,신용평가기관2,신용평가기관3,신용평가기관4,CFI,FISN,Call 주체,Call 사유
00527,(주)대구은행,KR6005271A79,B005271A7,일반은행채 (116210),,상장,활성,2020-07-13,,대구은행 41-07이24A-10,DAEGU BANK 41-07COUP24A-10,회사채,,"100,000,000,000",2020-07-10,원화,2022-07-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-10,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,하나금융투자(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,DAEGU BK/1.00 Bd 20220710 Sr Ungtd,,
00527,(주)대구은행,KR6005272A78,B005272A7,일반은행채 (116210),,상장,활성,2020-07-30,,대구은행 41-07이24A-29,DAEGU BANK 41-07COUP24A-29,회사채,,"50,000,000,000",2020-07-29,원화,2022-07-29,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,0.93,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-29,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,교보증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,DAEGU BK/0.93 Bd 20220729 Sr Ungtd,,
00528,(주)부산은행,KR6005281A51,B005281A5,일반은행채 (116210),,상장,활성,2020-05-28,,부산은행 2020-05이2.0A-27,BUSAN BANK 2020-05-COUP2.0A-27,회사채,,"100,000,000,000",2020-05-27,원화,2022-05-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.07,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-27,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,교보증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BUSAN BANK/1.07 Bd 20220527 Sr,,
00528,(주)부산은행,KR6005281A77,B005281A7,일반은행채 (116210),,상장,활성,2020-07-22,,부산은행 2020-07이2.5A-21,BUSAN BANK 2020-07-COUP2.5A-21,회사채,,"100,000,000,000",2020-07-21,원화,2023-01-21,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.02,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-21,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,하나금융투자(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BUSAN BANK/1.02 Bd 20230121 Sr,,
00538,현대자동차(주),KR6005381A50,B005381A5,일반사채 (116100),,상장,활성,2020-05-08,,현대자동차 317-1,HYUNDAI MOTOR 317-1,회사채,,"390,000,000,000",2020-05-08,원화,2023-05-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.741,,100,100,발행일 전일 3년 개별민평 +0.12%p.,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2020-08-08,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFUFB,HYUNDAI MTR/ Bd 20230508 Sr Ungtd,,
00538,현대자동차(주),KR6005382A59,B005382A5,일반사채 (116100),,상장,활성,2020-05-08,,현대자동차 317-2,HYUNDAI MOTOR 317-2,회사채,,"130,000,000,000",2020-05-08,원화,2025-05-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.811,,100,100,발행일 전일 5년 개별민평 +0.05%p.,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2020-08-08,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFUFB,HYUNDAI MTR/ Bd 20250508 Sr Ungtd,,
00538,현대자동차(주),KR6005383A58,B005383A5,일반사채 (116100),,상장,활성,2020-05-08,,현대자동차 317-3,HYUNDAI MOTOR 317-3,회사채,,"80,000,000,000",2020-05-08,원화,2027-05-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.921,,100,100,발행일 전일 7년 개별민평 +0.05%p.,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2020-08-08,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFUFB,HYUNDAI MTR/ Bd 20270508 Sr Ungtd,,
00636,지에스건설(주),KR6006361A60,B006361A6,일반사채 (116100),,상장,활성,2020-06-11,,GS건설 137,GS ENGINEERING & CONSTRUCTION 137,회사채,,"100,000,000,000",2020-06-11,원화,2023-06-11,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.7,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-11,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,GS E&C/2.70 Bd 20230611 Sr Ungtd,,
00680,미래에셋대우(주),KR6006801A68,B006801A6,일반사채 (116100),,상장,활성,2020-06-22,,미래에셋대우 53-1,MIRAE ASSET DAEWOO 53-1,회사채,,"130,000,000,000",2020-06-19,원화,2022-06-17,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.527,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-19,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,교보증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,MIRAE ASSET/1.527 Bd 20220617 Sr,,
00680,미래에셋대우(주),KR6006802A67,B006802A6,일반사채 (116100),,상장,활성,2020-06-22,,미래에셋대우 53-2,MIRAE ASSET DAEWOO 53-2,회사채,,"140,000,000,000",2020-06-19,원화,2023-06-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.648,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-19,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,교보증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,MIRAE ASSET/1.648 Bd 20230619 Sr,,
00716,사조산업(주),KR6007161A60,B007161A6,일반사채 (116100),,상장,활성,2020-06-26,,사조산업 53,SAJO INDUSTRIES 53,회사채,,"20,000,000,000",2020-06-26,원화,2023-06-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.66,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-26,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,SAJO IND/ Bd 20230626 Sr Ungtd,,
00769,국도화학(주),KR6007691A69,B007691A6,일반사채 (116100),,상장,활성,2020-06-02,,국도화학 55,KUKDO CHEMICAL 55,회사채,,"20,000,000,000",2020-06-02,원화,2023-06-02,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.159,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-02,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,KUKDO CHEM/ Bd 20230602 Sr Ungtd,,
00827,산은캐피탈(주),KR6008271A57,B008271A5,리스채권 (116230),,상장,활성,2020-05-11,,산은캐피탈 644-1,KDB CAPITAL CORPORATION 644-1,회사채,,"10,000,000,000",2020-05-08,원화,2021-06-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.739,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-08,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.739 Bd 20210608 Sr,,
00827,산은캐피탈(주),KR6008271A65,B008271A6,리스채권 (116230),,상장,활성,2020-06-10,,산은캐피탈 647-1,KDB CAPITAL CORPORATION 647-1,회사채,,"10,000,000,000",2020-06-09,원화,2023-03-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.606,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-09,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.606 Bd 20230309 Sr,,
00827,산은캐피탈(주),KR6008271A73,B008271A7,리스채권 (116230),,상장,활성,2020-07-10,,산은캐피탈 649-1,KDB CAPITAL CORPORATION 649-1,회사채,,"40,000,000,000",2020-07-09,원화,2023-01-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.548,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-09,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.548 Bd 20230109 Sr,,
00827,산은캐피탈(주),KR6008272A56,B008272A5,리스채권 (116230),,상장,활성,2020-05-11,,산은캐피탈 644-2,KDB CAPITAL CORPORATION 644-2,회사채,,"10,000,000,000",2020-05-08,원화,2021-11-05,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.76,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-08,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.760 Bd 20211105 Sr,,
00827,산은캐피탈(주),KR6008272A64,B008272A6,리스채권 (116230),,상장,활성,2020-06-10,,산은캐피탈 647-2,KDB CAPITAL CORPORATION 647-2,회사채,,"80,000,000,000",2020-06-09,원화,2023-06-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.651,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-09,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.651 Bd 20230609 Sr,,
00827,산은캐피탈(주),KR6008272A72,B008272A7,리스채권 (116230),,상장,활성,2020-07-10,,산은캐피탈 649-2,KDB CAPITAL CORPORATION 649-2,회사채,,"30,000,000,000",2020-07-09,원화,2023-07-07,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.609,,100,100,마지막이자 365 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-09,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.609 Bd 20230707 Sr,,
00827,산은캐피탈(주),KR6008273A55,B008273A5,리스채권 (116230),,상장,활성,2020-05-11,,산은캐피탈 644-3,KDB CAPITAL CORPORATION 644-3,회사채,,"50,000,000,000",2020-05-08,원화,2021-11-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.76,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-08,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.760 Bd 20211108 Sr,,
00827,산은캐피탈(주),KR6008273A63,B008273A6,리스채권 (116230),,상장,활성,2020-06-10,,산은캐피탈 647-3,KDB CAPITAL CORPORATION 647-3,회사채,,"10,000,000,000",2020-06-09,원화,2023-08-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.671,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-09,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.671 Bd 20230809 Sr,,
00827,산은캐피탈(주),KR6008273A71,B008273A7,리스채권 (116230),,상장,활성,2020-07-27,,산은캐피탈 650-1,KDB CAPITAL CORPORATION 650-1,회사채,,"30,000,000,000",2020-07-24,원화,2023-07-24,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.579,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-24,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.579 Bd 20230724 Sr,,
00827,산은캐피탈(주),KR6008274A54,B008274A5,리스채권 (116230),,상장,활성,2020-05-11,,산은캐피탈 644-4,KDB CAPITAL CORPORATION 644-4,회사채,,"20,000,000,000",2020-05-08,원화,2022-01-07,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.765,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-08,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.765 Bd 20220107 Sr,,
00827,산은캐피탈(주),KR6008274A62,B008274A6,리스채권 (116230),,상장,활성,2020-06-10,,산은캐피탈 647-4,KDB CAPITAL CORPORATION 647-4,회사채,,"10,000,000,000",2020-06-09,원화,2024-06-07,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.714,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-09,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.714 Bd 20240607 Sr,,
00827,산은캐피탈(주),KR6008274A70,B008274A7,리스채권 (116230),,상장,활성,2020-07-27,,산은캐피탈 650-2,KDB CAPITAL CORPORATION 650-2,회사채,,"10,000,000,000",2020-07-24,원화,2024-07-24,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.619,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-24,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.619 Bd 20240724 Sr,,
00827,산은캐피탈(주),KR6008275A53,B008275A5,리스채권 (116230),,상장,활성,2020-05-11,,산은캐피탈 644-5,KDB CAPITAL CORPORATION 644-5,회사채,,"10,000,000,000",2020-05-08,원화,2022-05-06,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.775,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-08,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.775 Bd 20220506 Sr,,
00827,산은캐피탈(주),KR6008275A61,B008275A6,리스채권 (116230),,상장,활성,2020-06-29,,산은캐피탈 648-1,KDB CAPITAL CORPORATION 648-1,회사채,,"20,000,000,000",2020-06-26,원화,2022-12-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.544,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-26,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.544 Bd 20221226 Sr,,
