발행기관코드,발행기관명,표준코드,단축코드,채권분류,변경전 발행기관코드,상장여부,활성여부,상장일,상장폐지일,한글종목명,영문종목명,채권유형,지방채구분,발행금액,발행일,발행통화,상환일,특이채권유형,보증담보,보증률(%),이자지급방법,발행방법,발행구분,크라우드펀딩여부,표면이자율 확정여부,표면이자율(%),낙찰금리(%),발행가액(%),만기상환율(%),특이발행조건,옵션,선/후/중순위,상환방법,물가연동구분,참조지수(%),신종자본증권여부,조건부자본증권 유형,유동화,휴무관련(원금),이자지급기준,경과금리(%),휴무관련(이자),이자 선/후급,이자지급주기(개월),이자지급기준일구분,이자계산주기(개월),이자원단위 미만처리,이자월말구분,단수일이자기준,최초이자지급일,매출형태,선매출이자 지급방법,선/후매출일,기명구분,보장수익률(%),보장수익률적용일,추가수익률(%),추가수익률적용일,(전자)등록기관,원리금지급대행기관,대표주관회사,보증기관,신용평가기관1,신용등급,신용평가기관2,신용평가기관3,신용평가기관4,CFI,FISN,Call 주체,Call 사유
13804,(주)메리츠금융지주,KR6138041AA9,B138041AA,일반사채 (116100),,상장,활성,2020-10-21,,메리츠금융지주 신종자본증권 3,MERITZ FINANCIAL GROUP HYBRID BOND 3,회사채,,"100,000,000,000",2020-10-21,원화,2050-10-21,일반채권,무보증,,변동금리형-이표채,공모-간접발행,국내발행,NO,확정,4.4,,100,100,발행일로부터 매5년후 최초가산금리(3.21%)+연2.0% 금리조정,Call(콜),후후순위,만기상환,NO,,YES,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-21,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBVJGB,MERITZ/Vari Bd 20501021 Jr Sub,발행기관,발행회사의 선택
13893,(주)BNK금융지주,KR6138931A88,B138931A8,일반사채 (116100),,상장,활성,2020-08-05,,BNK금융지주 조건부자본증권(상) 9,BNK Financial Contingent Convertible Bond(PWD) 9,회사채,,"100,000,000,000",2020-08-04,원화,9999-12-31,일반채권,무보증,,변동금리형-이표채,공모-간접발행,국내발행,NO,확정,3.38,,100,0,"5년후 매5년 국고5년 민평가 +2.34%, 5년이후 중도상환가능",Call(콜),후후순위,영구채,NO,,NO,상각형,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-04,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBVJQB,BNK Financial/Vari Bd 99991231 Jr,발행기관,발행일로부터5년째되는날부터전부상환가능
13913,(주)DGB금융지주,KR6139131A92,B139131A9,일반사채 (116100),,상장,활성,2020-09-17,,DGB금융지주 조건부자본증권(상) 3(신종-영구-5콜),DGB FINANCIAL Contingent Convertible Bond(PWD) 3(Hyb-Perp-5Call),회사채,,"50,000,000,000",2020-09-17,원화,9999-12-31,일반채권,무보증,,변동금리형-이표채,공모-간접발행,국내발행,NO,확정,3.5,,100,0,"매 5년 금리 조정, 5년 이후 매 이자지급일에 중도상환 가능",Call(콜),후후순위,영구채,NO,,NO,상각형,,직후영업일(경과이자있음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-17,비매출,,,무기명,,,,,한국예탁결제원,(주)대구은행,KB증권(주),,NICE신용평가," ",,한국기업평가,,DBVJQB,DGB Financial/Vari Bd 99991231 Jr,발행기관,금감원 승인 후 발행기관 요청 시
14017,(주)케이비국민카드,KR6140171A83,B140171A8,카드채권 (116220),,상장,활성,2020-08-25,,케이비국민카드 311-1,KB KOOKMIN CARD 311-1,회사채,,"40,000,000,000",2020-08-24,원화,2024-08-23,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.476,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-24,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.476 Bd 20240823 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140171A91,B140171A9,카드채권 (116220),,상장,활성,2020-09-09,,케이비국민카드 312-1,KB KOOKMIN CARD 312-1,회사채,,"60,000,000,000",2020-09-08,원화,2021-12-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.049,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-08,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.049 Bd 20211208 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140171AA0,B140171AA,카드채권 (116220),,상장,활성,2020-10-23,,케이비국민카드 315-1(사),KB KOOKMIN CARD 315-1(S),회사채,,"50,000,000,000",2020-10-22,원화,2022-05-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.059,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-22,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,교보증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.059 Bd 20220520 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140172A82,B140172A8,카드채권 (116220),,상장,활성,2020-08-25,,케이비국민카드 311-2,KB KOOKMIN CARD 311-2,회사채,,"80,000,000,000",2020-08-24,원화,2025-08-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.583,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-24,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.583 Bd 20250822 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140172A90,B140172A9,카드채권 (116220),,상장,활성,2020-09-09,,케이비국민카드 312-2,KB KOOKMIN CARD 312-2,회사채,,"50,000,000,000",2020-09-08,원화,2022-09-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.263,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-08,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.263 Bd 20220908 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140172AA8,B140172AA,카드채권 (116220),,상장,활성,2020-10-23,,케이비국민카드 315-2(사),KB KOOKMIN CARD 315-2(S),회사채,,"50,000,000,000",2020-10-22,원화,2023-08-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.324,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-22,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,교보증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.324 Bd 20230822 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140173A99,B140173A9,카드채권 (116220),,상장,활성,2020-09-09,,케이비국민카드 312-3,KB KOOKMIN CARD 312-3,회사채,,"10,000,000,000",2020-09-08,원화,2023-09-07,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.476,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-08,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.476 Bd 20230907 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140173AA6,B140173AA,카드채권 (116220),,상장,활성,2020-10-23,,케이비국민카드 315-3(사),KB KOOKMIN CARD 315-3(S),회사채,,"50,000,000,000",2020-10-22,원화,2024-10-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.522,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-22,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,교보증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.522 Bd 20241022 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140174A98,B140174A9,카드채권 (116220),,상장,활성,2020-09-09,,케이비국민카드 312-4,KB KOOKMIN CARD 312-4,회사채,,"40,000,000,000",2020-09-08,원화,2023-09-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.476,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-08,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.476 Bd 20230908 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140175A97,B140175A9,카드채권 (116220),,상장,활성,2020-09-17,,케이비국민카드 313-1,KB KOOKMIN CARD 313-1,회사채,,"20,000,000,000",2020-09-16,원화,2022-03-16,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.091,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-16,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.091 Bd 20220316 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140176A96,B140176A9,카드채권 (116220),,상장,활성,2020-09-17,,케이비국민카드 313-2,KB KOOKMIN CARD 313-2,회사채,,"50,000,000,000",2020-09-16,원화,2022-12-16,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.293,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-16,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.293 Bd 20221216 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140177A95,B140177A9,카드채권 (116220),,상장,활성,2020-09-17,,케이비국민카드 313-3,KB KOOKMIN CARD 313-3,회사채,,"20,000,000,000",2020-09-16,원화,2023-02-16,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.319,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-16,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.319 Bd 20230216 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140178A94,B140178A9,카드채권 (116220),,상장,활성,2020-09-17,,케이비국민카드 313-4,KB KOOKMIN CARD 313-4,회사채,,"30,000,000,000",2020-09-16,원화,2023-09-15,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.457,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-16,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.457 Bd 20230915 Sr Ungtd,,
14017,(주)케이비국민카드,KR6140179A93,B140179A9,카드채권 (116220),,상장,활성,2020-09-17,,케이비국민카드 313-5,KB KOOKMIN CARD 313-5,회사채,,"20,000,000,000",2020-09-16,원화,2023-09-18,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.457,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-16,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.457 Bd 20230918 Sr Ungtd,,
14017,(주)케이비국민카드,KR614017AA91,B14017AA9,카드채권 (116220),,상장,활성,2020-09-28,,케이비국민카드 314,KB KOOKMIN CARD 314,회사채,,"30,000,000,000",2020-09-25,원화,2022-03-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.061,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-25,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.061 Bd 20220325 Sr Ungtd,,
14017,(주)케이비국민카드,KR614017DA72,B14017DA7,카드채권 (116220),,상장,활성,2020-08-05,,케이비국민카드 310-1,KB KOOKMIN CARD 310-1,회사채,,"30,000,000,000",2020-07-31,원화,2024-07-31,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.496,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-31,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,하이투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KBCARD/1.496 Bd 20240731 Sr Ungtd,,
14017,(주)케이비국민카드,KR614017EA71,B14017EA7,카드채권 (116220),,상장,활성,2020-08-05,,케이비국민카드 310-2,KB KOOKMIN CARD 310-2,회사채,,"20,000,000,000",2020-07-31,원화,2025-07-31,일반채권,무보증,,변동금리형-이표채,공모-간접발행,국내발행,NO,확정,1.479,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-31,비매출,,,무기명,,,,,한국예탁결제원,(주)국민은행,하이투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBVNFB,KBCARD/Vari Bd 20250731 Sr Ungtd,,
14576,비엔케이캐피탈(주),KR6145761A88,B145761A8,할부금융채권 (116250),,상장,활성,2020-08-10,,BNK캐피탈 214-1,BNK CAPITAL 214-1,회사채,,"10,000,000,000",2020-08-07,원화,2022-02-07,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.245,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-07,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,이베스트투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.245 Bd 20220207 Sr,,
14576,비엔케이캐피탈(주),KR6145761A96,B145761A9,할부금융채권 (116250),,상장,활성,2020-09-09,,BNK캐피탈 218,BNK CAPITAL 218,회사채,,"20,000,000,000",2020-09-08,원화,2025-09-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.893,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-08,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,이베스트투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.893 Bd 20250908 Sr,,
14576,비엔케이캐피탈(주),KR6145761AA3,B145761AA,할부금융채권 (116250),,상장,활성,2020-10-20,,BNK캐피탈 222-1,BNK CAPITAL 222-1,회사채,,"10,000,000,000",2020-10-19,원화,2022-11-18,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.354,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-19,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.354 Bd 20221118 Sr,,
14576,비엔케이캐피탈(주),KR6145762A87,B145762A8,할부금융채권 (116250),,상장,활성,2020-08-10,,BNK캐피탈 214-2,BNK CAPITAL 214-2,회사채,,"10,000,000,000",2020-08-07,원화,2023-08-07,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.544,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-07,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,이베스트투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.544 Bd 20230807 Sr,,
14576,비엔케이캐피탈(주),KR6145762A95,B145762A9,할부금융채권 (116250),,상장,활성,2020-09-21,,BNK캐피탈 219-1,BNK CAPITAL 219-1,회사채,,"10,000,000,000",2020-09-18,원화,2022-08-18,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.458,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-18,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.458 Bd 20220818 Sr,,
14576,비엔케이캐피탈(주),KR6145762AA1,B145762AA,할부금융채권 (116250),,상장,활성,2020-10-20,,BNK캐피탈 222-2,BNK CAPITAL 222-2,회사채,,"30,000,000,000",2020-10-19,원화,2023-10-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.577,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-19,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.577 Bd 20231019 Sr,,
14576,비엔케이캐피탈(주),KR6145763A86,B145763A8,할부금융채권 (116250),,상장,활성,2020-08-10,,BNK캐피탈 214-3,BNK CAPITAL 214-3,회사채,,"10,000,000,000",2020-08-07,원화,2023-09-07,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.547,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-07,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,이베스트투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.547 Bd 20230907 Sr,,
14576,비엔케이캐피탈(주),KR6145763A94,B145763A9,할부금융채권 (116250),,상장,활성,2020-09-21,,BNK캐피탈 219-2,BNK CAPITAL 219-2,회사채,,"30,000,000,000",2020-09-18,원화,2022-10-18,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.492,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-18,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.492 Bd 20221018 Sr,,
14576,비엔케이캐피탈(주),KR6145763AA9,B145763AA,할부금융채권 (116250),,상장,활성,2020-10-20,,BNK캐피탈 222-3,BNK CAPITAL 222-3,회사채,,"10,000,000,000",2020-10-19,원화,2025-10-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.777,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-19,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.777 Bd 20251020 Sr,,
14576,비엔케이캐피탈(주),KR6145764A85,B145764A8,할부금융채권 (116250),,상장,활성,2020-08-10,,BNK캐피탈 214-4,BNK CAPITAL 214-4,회사채,,"10,000,000,000",2020-08-07,원화,2023-10-06,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.551,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-07,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,이베스트투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.551 Bd 20231006 Sr,,
14576,비엔케이캐피탈(주),KR6145764A93,B145764A9,할부금융채권 (116250),,상장,활성,2020-09-25,,BNK캐피탈 220-1,BNK CAPITAL 220-1,회사채,,"10,000,000,000",2020-09-24,원화,2022-08-24,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.444,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-24,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.444 Bd 20220824 Sr,,
14576,비엔케이캐피탈(주),KR6145764AA7,B145764AA,할부금융채권 (116250),,상장,활성,2020-10-26,,BNK캐피탈 223-1,BNK CAPITAL 223-1,회사채,,"10,000,000,000",2020-10-23,원화,2022-05-23,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.271,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-23,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.271 Bd 20220523 Sr,,
14576,비엔케이캐피탈(주),KR6145765A84,B145765A8,할부금융채권 (116250),,상장,활성,2020-08-13,,BNK캐피탈 215-1,BNK CAPITAL 215-1,회사채,,"10,000,000,000",2020-08-12,원화,2023-07-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.53,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-12,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.530 Bd 20230712 Sr,,
14576,비엔케이캐피탈(주),KR6145765A92,B145765A9,할부금융채권 (116250),,상장,활성,2020-09-25,,BNK캐피탈 220-2,BNK CAPITAL 220-2,회사채,,"10,000,000,000",2020-09-24,원화,2022-11-24,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.487,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-24,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.487 Bd 20221124 Sr,,
14576,비엔케이캐피탈(주),KR6145765AA4,B145765AA,할부금융채권 (116250),,상장,활성,2020-10-26,,BNK캐피탈 223-2,BNK CAPITAL 223-2,회사채,,"10,000,000,000",2020-10-23,원화,2023-10-23,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.614,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-23,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.614 Bd 20231023 Sr,,
14576,비엔케이캐피탈(주),KR6145766A83,B145766A8,할부금융채권 (116250),,상장,활성,2020-08-13,,BNK캐피탈 215-2,BNK CAPITAL 215-2,회사채,,"60,000,000,000",2020-08-12,원화,2023-08-11,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.549,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-12,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.549 Bd 20230811 Sr,,
14576,비엔케이캐피탈(주),KR6145766A91,B145766A9,할부금융채권 (116250),,상장,활성,2020-09-25,,BNK캐피탈 220-3,BNK CAPITAL 220-3,회사채,,"20,000,000,000",2020-09-24,원화,2023-09-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.641,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-24,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.641 Bd 20230925 Sr,,
14576,비엔케이캐피탈(주),KR6145766AA2,B145766AA,할부금융채권 (116250),,상장,활성,2020-10-26,,BNK캐피탈 223-3,BNK CAPITAL 223-3,회사채,,"60,000,000,000",2020-10-23,원화,2023-11-23,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.621,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-23,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.621 Bd 20231123 Sr,,
14576,비엔케이캐피탈(주),KR6145767A82,B145767A8,할부금융채권 (116250),,상장,활성,2020-08-13,,BNK캐피탈 215-3,BNK CAPITAL 215-3,회사채,,"10,000,000,000",2020-08-12,원화,2023-09-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.554,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-12,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,BNK CAPITAL/1.554 Bd 20230912 Sr,,
